Match_Id,Home_Away,Event_Minute,Event_Type
53,home,97,Goal
54,home,10,Yellow Card
54,home,35,Yellow Card
54,away,54,Yellow Card
54,home,55,Yellow Card
54,home,60,Substitution
54,home,60,Substitution
54,away,62,Goal
54,home,71,Substitution
54,home,72,Substitution
54,away,74,Substitution
54,home,76,Goal
54,home,83,Substitution
54,away,83,Substitution
54,away,86,Substitution
54,home,88,Goal
54,away,92,Yellow Card
54,home,98,Yellow Card
55,home,38,Yellow Card
55,away,45,Substitution
55,away,59,Substitution
55,away,59,Substitution
55,home,62,Substitution
55,away,76,Yellow Card
55,away,80,Substitution
55,away,80,Substitution
55,home,82,Substitution
55,away,92,Yellow Card
55,home,96,Yellow Card
56,away,25,Yellow Card
56,home,35,Goal
56,home,58,Substitution
56,away,60,Goal
56,home,66,Goal
56,home,67,Substitution
56,home,71,Yellow Card
56,away,73,Substitution
56,away,74,Substitution
56,away,74,Substitution
56,home,75,Goal
56,away,76,Yellow Card
56,home,80,Substitution
56,home,80,Substitution
56,away,80,Substitution
56,home,81,Yellow Card
56,away,87,Yellow Card
56,home,94,Yellow Card
57,home,15,Yellow Card
57,away,56,Yellow Card
57,away,62,Substitution
57,away,63,Substitution
57,away,63,Substitution
57,home,67,Yellow Card
57,home,70,Substitution
57,home,70,Substitution
57,home,79,Substitution
57,home,92,Substitution
57,away,96,Yellow Card
58,home,33,Goal
58,home,47,label.penalty.scored
58,away,47,Yellow Card
58,home,49,Yellow Card
58,away,45,Substitution
58,away,51,Goal
58,away,63,Goal
58,home,67,Substitution
58,home,76,Yellow Card
58,home,76,Substitution
58,home,85,Substitution
58,away,85,Substitution
58,away,87,Goal
58,away,90,Substitution
58,away,94,Substitution
59,home,27,Yellow Card
59,away,29,Substitution
59,away,36,Yellow Card
59,home,40,Goal
59,away,55,Yellow Card
59,away,60,Substitution
59,away,60,Substitution
59,away,61,Substitution
59,away,63,Yellow Card
59,home,69,Yellow Card
59,home,75,Goal
59,home,78,Substitution
59,away,83,Goal
59,home,84,Substitution
59,away,85,Substitution
59,away,86,Yellow Card
59,home,91,Yellow Card
60,home,27,Yellow Card
60,away,45,Yellow Card
60,home,46,Goal
60,home,45,Substitution
60,away,56,Substitution
60,away,56,Substitution
60,away,73,Substitution
60,away,73,Substitution
60,home,76,Yellow Card
60,home,81,Yellow Card
60,home,82,Substitution
60,home,82,Substitution
60,away,83,Substitution
60,home,94,Yellow Card
60,away,95,Yellow Card
61,home,40,Goal
61,home,46,Goal
61,home,45,Substitution
61,away,45,Substitution
61,away,51,Yellow Card
61,away,61,Substitution
61,away,61,Substitution
61,away,66,Yellow Card
61,home,71,Goal
61,home,72,Substitution
61,home,72,Substitution
61,away,78,Substitution
61,home,80,Goal
61,home,81,Substitution
61,home,82,Substitution
62,away,28,Goal
62,home,58,Substitution
62,away,60,Yellow Card
62,home,72,Substitution
62,away,73,Substitution
62,away,73,Substitution
62,away,80,Substitution
62,home,85,Substitution
62,home,85,Substitution
62,home,85,Substitution
62,away,91,Goal
62,away,93,Substitution
62,home,95,Yellow Card
63,away,44,Goal
63,away,47,Yellow Card
63,home,56,Substitution
63,away,69,Substitution
63,away,70,Substitution
63,home,71,Substitution
63,home,71,Substitution
63,home,77,Yellow Card
63,away,80,Yellow Card
63,away,83,Substitution
63,home,84,Substitution
63,home,91,Goal
64,home,9,Yellow Card
64,home,14,Yellow Card
64,home,25,Goal
64,away,36,Yellow Card
64,away,47,Goal
64,away,56,Substitution
64,away,58,Red Card
64,away,62,Yellow Card
64,home,68,Substitution
64,home,68,Substitution
64,home,73,Goal
64,away,76,Yellow Card
64,away,79,Substitution
64,away,79,Substitution
64,away,79,Substitution
64,away,80,Substitution
64,home,83,Substitution
64,home,84,Yellow Card
64,home,93,Substitution
64,home,94,Substitution
64,home,97,Yellow Card
65,away,8,Yellow Card
65,away,12,Goal
65,home,20,Goal
65,home,46,Goal
65,away,56,Substitution
65,away,56,Substitution
65,away,64,Substitution
65,away,65,Yellow Card
65,away,71,Substitution
65,away,71,Substitution
65,home,74,Substitution
65,home,74,Substitution
65,away,84,Yellow Card
65,away,89,Yellow Card
65,home,91,Yellow Card
65,home,92,Substitution
66,away,24,Goal
66,home,35,Goal
66,home,54,Yellow Card
66,home,64,Yellow Card
66,home,70,Second Yellow Card (Red Card)
66,home,76,Substitution
66,away,79,Substitution
66,home,85,Substitution
66,away,85,Substitution
66,away,85,Substitution
66,away,85,Substitution
66,away,87,Goal
66,home,89,Yellow Card
67,home,15,Yellow Card
67,away,24,Substitution
67,away,36,Yellow Card
67,away,49,Yellow Card
67,away,45,Substitution
67,home,53,Yellow Card
67,away,64,Substitution
67,away,64,Substitution
67,away,66,Yellow Card
67,home,73,Goal
67,home,76,Substitution
67,home,77,Goal
67,home,79,Substitution
67,away,79,Substitution
67,home,89,Substitution
67,home,89,Substitution
68,home,21,Yellow Card
68,away,23,Yellow Card
68,away,31,Yellow Card
68,away,44,Goal
68,away,47,Goal
68,home,51,Goal
68,home,53,Goal
68,home,63,Goal
68,away,69,Substitution
68,away,75,Substitution
68,away,78,Substitution
68,away,78,Substitution
68,home,81,Substitution
68,home,83,Substitution
68,home,90,Goal
68,home,91,Substitution
69,away,32,Goal
69,away,46,Substitution
69,home,58,Substitution
69,home,58,Substitution
69,home,59,Substitution
69,away,65,Substitution
69,home,66,Substitution
69,away,78,Substitution
69,away,78,Substitution
69,away,79,Yellow Card
69,home,93,Yellow Card
69,away,93,Yellow Card
69,away,97,Goal
70,away,6,Goal
70,away,13,Goal
70,home,40,Goal
70,home,42,Yellow Card
70,away,46,Goal
70,away,52,Yellow Card
70,home,63,Substitution
70,home,63,Substitution
70,home,63,Substitution
70,home,63,Substitution
70,away,64,Substitution
70,away,64,Substitution
70,away,64,Substitution
70,away,82,Goal
70,away,85,Substitution
70,away,87,Substitution
70,home,88,Yellow Card
70,away,90,Goal
71,home,41,Goal
71,home,44,Substitution
71,home,49,Yellow Card
71,away,45,Substitution
71,away,45,Substitution
71,home,58,Yellow Card
71,home,67,Substitution
71,home,67,Substitution
71,away,71,Substitution
71,away,71,Substitution
71,away,79,Substitution
71,away,82,Yellow Card
71,home,84,Substitution
71,home,91,Yellow Card
72,away,17,Goal
72,away,28,Goal
72,away,49,Goal
72,away,58,Yellow Card
72,home,63,Substitution
72,home,63,Substitution
72,home,69,Substitution
72,home,76,Substitution
72,away,78,Substitution
72,away,78,Substitution
72,away,86,Substitution
72,away,90,Yellow Card
72,away,92,Substitution
72,away,92,Substitution
73,home,15,Goal
73,away,27,Yellow Card
73,away,45,Substitution
73,home,60,Yellow Card
73,away,70,Substitution
73,home,79,Substitution
73,home,79,Substitution
73,away,79,Substitution
73,away,80,Substitution
73,home,88,Substitution
73,home,91,Substitution
73,away,93,Yellow Card
74,away,46,Yellow Card
74,away,56,Yellow Card
74,away,61,Yellow Card
74,away,65,Substitution
74,away,66,Substitution
74,home,68,Yellow Card
74,home,70,Substitution
74,away,74,Yellow Card
74,home,78,Substitution
74,away,79,Substitution
74,away,79,Substitution
74,home,85,Substitution
75,home,28,Yellow Card
75,home,53,Goal
75,away,61,Substitution
75,away,61,Substitution
75,home,62,Yellow Card
75,away,70,Substitution
75,home,74,Substitution
75,home,81,Substitution
75,home,89,Substitution
75,away,93,Substitution
75,home,94,Yellow Card
75,away,95,Yellow Card
76,away,1,Goal
76,away,8,Substitution
76,away,23,Substitution
76,away,48,Own Goal
76,away,53,Yellow Card
76,away,56,Yellow Card
76,home,59,Substitution
76,home,59,Substitution
76,home,62,Goal
76,away,63,Substitution
76,away,63,Substitution
76,home,70,Goal
76,away,77,Yellow Card
76,home,80,Yellow Card
76,home,82,Substitution
76,home,82,Substitution
76,away,90,Substitution
76,away,90,Substitution
77,away,34,Yellow Card
77,away,48,Yellow Card
77,away,62,Goal
77,home,67,label.penalty.scored
77,home,69,Yellow Card
77,home,71,Substitution
77,home,72,Substitution
77,away,80,Substitution
77,away,87,Substitution
77,home,89,Substitution
77,away,93,Substitution
77,away,93,Substitution
77,home,97,Yellow Card
78,home,11,Goal
78,home,27,Yellow Card
78,home,34,Yellow Card
78,away,40,Yellow Card
78,away,54,Goal
78,away,57,Goal
78,away,58,Yellow Card
78,away,60,Goal
78,home,63,Substitution
78,home,63,Substitution
78,away,63,Yellow Card
78,away,69,Substitution
78,home,70,Substitution
78,home,70,Substitution
78,home,77,Goal
78,away,78,Yellow Card
78,away,83,Substitution
78,home,88,Substitution
78,away,90,Substitution
78,away,91,Substitution
79,away,6,label.penalty.scored
79,home,8,Goal
79,home,21,Goal
79,away,41,Goal
79,home,47,Goal
79,away,49,Yellow Card
79,home,55,Substitution
79,home,59,Substitution
79,home,59,Substitution
79,away,60,Yellow Card
79,home,70,Substitution
79,home,73,Goal
79,home,73,Yellow Card
79,away,74,Substitution
79,away,74,Substitution
79,home,84,Goal
79,away,85,Substitution
79,home,86,Goal
80,away,1,Goal
80,away,13,Yellow Card
80,away,16,Goal
80,home,33,Red Card
80,home,65,Yellow Card
80,home,65,Yellow Card
80,away,69,Goal
80,home,70,Substitution
80,home,70,Substitution
80,away,71,Substitution
80,away,72,Substitution
80,away,72,Substitution
80,away,77,Substitution
80,home,81,Substitution
80,away,81,Substitution
80,home,86,Substitution
81,home,20,Goal
81,away,31,label.penalty.scored
81,home,49,Goal
81,away,62,Red Card
81,home,67,Goal
81,away,71,Substitution
81,away,71,Substitution
81,away,71,Substitution
81,away,71,Substitution
81,home,73,Substitution
81,home,73,Substitution
81,away,75,Substitution
81,home,78,Yellow Card
81,home,80,Substitution
81,home,80,Substitution
81,home,85,Yellow Card
81,home,89,Substitution
81,away,93,Yellow Card
82,away,47,Yellow Card
82,away,61,Substitution
82,away,61,Substitution
82,away,61,Substitution
82,away,65,Substitution
82,away,67,Yellow Card
82,home,72,Substitution
82,home,75,Yellow Card
82,away,84,Substitution
83,home,7,Goal
83,home,22,Yellow Card
83,away,32,Yellow Card
83,away,38,Goal
83,home,43,Substitution
83,away,52,Yellow Card
83,away,56,Substitution
83,home,74,Substitution
83,away,75,Substitution
83,away,76,Substitution
83,home,84,Substitution
83,home,84,Substitution
83,away,84,Substitution
83,away,88,Yellow Card
83,away,90,Goal
84,home,8,Red Card
84,away,11,Goal
84,home,12,Yellow Card
84,away,33,Goal
84,home,37,Substitution
84,away,43,Goal
84,home,47,Substitution
84,home,48,Substitution
84,home,54,Yellow Card
84,away,57,Goal
84,away,59,Substitution
84,away,66,Substitution
84,home,70,Substitution
84,away,83,Substitution
84,away,83,Substitution
84,away,83,Substitution
84,home,88,Goal
85,away,6,Yellow Card
85,home,26,Yellow Card
85,home,35,Yellow Card
85,home,39,Yellow Card
85,away,49,Substitution
