Match_Id,Home_Away,Event_Minute,Event_Type
48,away,86,Substitution
48,away,92,Yellow Card
48,home,94,Substitution
48,home,95,Substitution
48,home,98,Goal
48,home,100,Goal
48,home,103,Yellow Card
48,away,104,Second Yellow Card (Red Card)
48,home,106,Yellow Card
49,home,36,Goal
49,home,38,Yellow Card
49,away,47,Yellow Card
49,away,46,Goal
49,home,67,Substitution
49,away,67,Substitution
49,home,68,Substitution
49,away,76,Goal
49,home,79,Yellow Card
49,away,86,Goal
49,home,87,Substitution
49,home,87,Substitution
49,away,89,Yellow Card
49,away,90,Substitution
49,away,94,Substitution
49,away,95,Substitution
49,away,95,Substitution
49,home,96,Yellow Card
50,away,4,Yellow Card
50,home,7,Goal
50,away,45,Substitution
50,away,55,Goal
50,away,56,Substitution
50,away,56,Substitution
50,home,60,Substitution
50,home,61,Substitution
50,home,66,Substitution
50,home,71,Yellow Card
50,home,77,Substitution
50,home,78,Substitution
50,away,83,Substitution
50,away,85,Goal
50,away,91,Own Goal
50,away,92,Yellow Card
50,away,92,Yellow Card
50,away,93,Substitution
51,home,15,Yellow Card
51,away,15,Yellow Card
51,home,26,Own Goal
51,away,42,Goal
51,away,46,Yellow Card
51,away,46,Yellow Card
51,home,45,Substitution
51,home,45,Substitution
51,home,54,label.penalty.scored
51,away,55,Goal
51,home,57,Yellow Card
51,away,63,Substitution
51,home,67,Yellow Card
51,away,75,Yellow Card
51,home,77,Substitution
51,away,78,Substitution
51,away,79,Substitution
51,home,97,Substitution
52,away,1,Yellow Card
52,away,6,Goal
52,home,28,Goal
52,home,61,Substitution
52,home,61,Substitution
52,away,63,Substitution
52,away,67,Goal
52,away,71,Goal
52,home,73,Substitution
52,home,77,Yellow Card
52,away,77,Substitution
52,home,82,Yellow Card
52,home,89,Substitution
52,away,91,Yellow Card
53,away,25,Goal
53,home,37,Yellow Card
53,away,41,Yellow Card
53,home,47,Own Goal
53,home,48,Yellow Card
53,home,45,Substitution
53,home,45,Substitution
53,home,46,Goal
53,home,63,Substitution
53,away,64,Substitution
53,away,64,Substitution
53,home,73,Substitution
53,home,75,Yellow Card
53,home,77,Goal
53,away,82,Substitution
53,away,82,Substitution
53,away,83,Substitution
53,home,87,Substitution
53,away,89,Yellow Card
53,away,96,Yellow Card
54,away,13,Yellow Card
54,home,20,Substitution
54,away,45,Goal
54,away,55,Yellow Card
54,home,73,Substitution
54,home,73,Substitution
54,home,73,Substitution
54,away,79,Substitution
54,home,86,Substitution
54,away,89,Substitution
54,home,93,Yellow Card
55,away,44,Yellow Card
55,home,50,Yellow Card
55,home,58,Red Card
55,home,61,Substitution
55,home,68,Substitution
55,home,68,Substitution
55,away,73,Goal
55,away,75,Substitution
55,away,75,Substitution
55,home,79,Substitution
55,away,81,Substitution
55,home,90,Yellow Card
55,away,90,Substitution
55,away,90,Substitution
55,away,91,Yellow Card
55,away,94,Yellow Card
56,away,14,Yellow Card
56,away,16,Yellow Card
56,home,21,Yellow Card
56,home,40,Yellow Card
56,home,67,Yellow Card
56,home,70,Substitution
56,away,75,Substitution
56,away,79,Substitution
56,away,79,Substitution
56,home,91,Substitution
57,home,16,label.penalty.scored
57,away,36,Yellow Card
57,away,42,Goal
57,home,60,Goal
57,away,74,Substitution
57,away,74,Substitution
57,home,77,Substitution
57,home,81,Substitution
57,home,81,Substitution
57,away,82,Yellow Card
57,home,85,Goal
57,away,87,Substitution
57,home,88,Substitution
58,away,39,Red Card
58,away,46,Yellow Card
58,away,45,Substitution
58,away,45,Substitution
58,away,50,Goal
58,home,57,Substitution
58,home,65,label.penalty.scored
58,away,71,Substitution
58,home,72,Substitution
58,home,72,Substitution
58,away,84,Substitution
58,home,85,Substitution
58,away,90,Substitution
58,away,96,Yellow Card
59,home,7,Goal
59,home,14,Goal
59,home,18,Yellow Card
59,away,21,Yellow Card
59,away,39,Substitution
59,away,46,Yellow Card
59,home,46,Red Card
59,away,46,Yellow Card
59,home,51,Substitution
59,away,56,Substitution
59,away,56,Substitution
59,home,57,Substitution
59,home,58,Yellow Card
59,away,58,Yellow Card
59,away,75,Substitution
59,away,75,Substitution
59,away,77,Yellow Card
59,away,81,Yellow Card
59,home,87,Substitution
59,home,93,Yellow Card
59,away,93,Yellow Card
60,away,12,Substitution
60,away,21,Goal
60,home,28,Yellow Card
60,away,31,Goal
60,home,34,Yellow Card
60,away,35,Goal
60,home,45,Substitution
60,away,56,Goal
60,away,61,Goal
60,home,62,Substitution
60,home,66,Substitution
60,away,68,Goal
60,away,69,Substitution
60,away,70,Substitution
60,away,70,Substitution
60,away,73,Goal
60,home,74,Substitution
60,home,75,Yellow Card
60,away,81,Substitution
60,away,87,Goal
60,home,94,Yellow Card
61,home,7,Yellow Card
61,home,14,Goal
61,home,21,Goal
61,home,26,Own Goal
61,home,32,Yellow Card
61,away,39,Yellow Card
61,away,45,Substitution
61,away,45,Substitution
61,away,45,Substitution
61,away,50,Goal
61,home,57,Yellow Card
61,home,57,Substitution
61,away,62,Substitution
61,home,65,Goal
61,away,72,Yellow Card
61,home,79,Substitution
61,away,79,Yellow Card
61,away,84,Yellow Card
61,home,85,Goal
61,away,86,Substitution
61,home,90,Substitution
61,home,95,Yellow Card
61,home,97,Goal
62,away,17,Goal
62,away,33,Yellow Card
62,away,44,label.penalty.scored
62,away,53,label.penalty.scored
62,home,59,Substitution
62,home,59,Substitution
62,away,69,Substitution
62,away,69,Substitution
62,home,75,Substitution
62,away,76,Substitution
62,away,81,Substitution
62,away,81,Substitution
62,home,83,Substitution
62,home,83,Substitution
62,away,93,Goal
63,away,24,Goal
63,away,31,Goal
63,home,41,Goal
63,home,45,Substitution
63,away,45,Substitution
63,away,56,Substitution
63,home,60,Substitution
63,away,66,Yellow Card
63,home,78,Substitution
63,away,78,Substitution
63,away,83,Substitution
63,home,84,Substitution
64,away,18,Goal
64,away,19,Goal
64,away,34,Yellow Card
64,away,45,Substitution
64,home,53,Substitution
64,home,54,Substitution
64,away,55,Yellow Card
64,home,57,Yellow Card
64,home,65,Substitution
64,away,65,Substitution
64,away,68,Yellow Card
64,home,75,Substitution
64,away,78,Substitution
64,away,87,Yellow Card
64,away,95,Substitution
64,away,96,Substitution
65,home,10,Yellow Card
65,away,25,Goal
65,away,32,Yellow Card
65,away,48,Yellow Card
65,home,61,Substitution
65,home,77,Yellow Card
65,home,77,Substitution
65,home,77,Substitution
65,away,78,Substitution
65,home,79,Yellow Card
65,home,87,Substitution
65,home,88,Substitution
65,away,88,Substitution
66,home,14,Goal
66,home,17,Yellow Card
66,away,29,Yellow Card
66,away,40,Yellow Card
66,away,53,Yellow Card
66,away,58,Substitution
66,away,58,Substitution
66,home,64,Substitution
66,away,67,Substitution
66,home,68,Substitution
66,home,76,label.penalty.scored
66,away,88,Substitution
66,away,88,Substitution
66,home,96,Substitution
66,home,96,Substitution
67,away,2,Yellow Card
67,home,30,Yellow Card
67,home,56,Second Yellow Card (Red Card)
67,away,58,Goal
67,home,60,Substitution
67,home,60,Substitution
67,home,65,Goal
67,home,68,Yellow Card
67,away,69,Substitution
67,away,69,Substitution
67,away,75,Substitution
67,home,77,Substitution
67,home,80,Substitution
67,home,81,Substitution
67,away,88,Yellow Card
67,away,89,Substitution
67,away,89,Substitution
68,away,26,Red Card
68,home,36,Goal
68,away,40,Yellow Card
68,home,48,Yellow Card
68,away,49,Goal
68,away,45,Substitution
68,away,65,Yellow Card
68,away,68,Yellow Card
68,home,69,Substitution
68,away,69,Second Yellow Card (Red Card)
68,away,73,Substitution
68,away,74,Substitution
68,away,74,Substitution
68,away,80,Substitution
68,home,83,Substitution
68,home,83,Substitution
68,away,87,Yellow Card
68,home,88,Yellow Card
68,home,89,Yellow Card
68,home,90,Substitution
68,home,90,Substitution
68,away,95,Yellow Card
68,home,96,Own Goal
68,home,97,Yellow Card
68,home,98,Yellow Card
69,home,24,Goal
69,away,32,Yellow Card
69,home,37,Goal
69,home,40,Yellow Card
69,away,56,Substitution
69,away,70,Substitution
69,home,72,Substitution
69,home,72,Substitution
69,away,79,Substitution
69,away,79,Substitution
69,away,79,Substitution
69,home,93,Substitution
69,home,93,Substitution
70,home,13,Own Goal
70,away,17,Yellow Card
70,home,24,Yellow Card
70,home,39,Yellow Card
70,away,45,Substitution
70,home,57,Yellow Card
70,away,58,Goal
70,away,59,Yellow Card
70,away,63,Yellow Card
70,away,65,Substitution
70,home,66,Goal
70,home,67,Substitution
70,home,74,Substitution
70,away,80,Substitution
70,home,82,Yellow Card
70,away,82,Yellow Card
70,home,86,Substitution
70,home,86,Substitution
70,home,93,Yellow Card
70,home,97,Yellow Card
70,away,97,Yellow Card
71,home,11,Yellow Card
71,away,23,Yellow Card
71,away,29,Yellow Card
71,home,45,Substitution
71,away,68,Substitution
71,away,68,Substitution
71,away,68,Substitution
71,home,75,Substitution
71,home,75,Substitution
71,home,75,Substitution
71,home,86,Goal
71,home,93,Yellow Card
71,away,93,Yellow Card
72,home,20,Goal
72,away,40,Goal
72,away,46,label.penalty.scored
72,away,45,Substitution
72,home,60,Substitution
72,home,63,Substitution
72,away,67,Yellow Card
72,away,73,Substitution
72,home,78,Goal
72,away,80,Substitution
72,away,86,Yellow Card
72,home,88,Substitution
72,home,94,Yellow Card
73,home,15,Goal
73,away,26,Yellow Card
73,away,27,Yellow Card
73,home,30,Yellow Card
73,home,38,Yellow Card
73,away,42,Own Goal
73,away,47,Yellow Card
73,home,45,Substitution
73,away,45,Substitution
73,away,50,label.penalty.scored
73,home,61,Substitution
73,home,61,Substitution
73,home,61,Substitution
73,away,65,Goal
73,away,74,Goal
73,away,74,Yellow Card
73,home,79,Substitution
73,away,83,Substitution
73,away,86,Substitution
74,home,26,Substitution
74,away,45,Substitution
74,away,66,Substitution
74,home,75,Substitution
74,away,76,Substitution
74,away,76,Substitution
74,away,83,Substitution
74,away,84,Yellow Card
75,home,8,Goal
75,home,11,Yellow Card
75,home,37,Goal
75,away,45,Substitution
75,away,57,Substitution
